source_id,rup106_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6078933948684879104,697,1.027450147868328,0.2576279,189.82626607539902,-51.191878745299306,19.2953,-6.272467645118175,0.24651726,1.7045721106680696,0.20525728,3.430836340150345E-5
6078980128169031168,698,0.037789989218741604,0.2045531,189.59271347634316,-51.192361015398326,19.024372,-5.588870709303897,0.2122134,-2.0919901112674597,0.16097161,3.5426924224482234E-5
6078980441700606336,699,0.05056833616824491,0.14371039,189.62139877718786,-51.191991882465786,18.51576,-10.272088977476555,0.13997869,0.37058520015943436,0.11845271,5.839314562488298E-5
6078933948684878976,700,0.6884226642800921,0.12591565,189.8275605546829,-51.19120070813302,18.228428,-9.004082226311596,0.11789406,-5.519742040739272,0.10497416,5.528634442602619E-5
6078934330931813632,701,0.12870622959687467,0.11003335,189.82953682506823,-51.191083983992506,17.99234,-8.295252268177975,0.10095488,1.0311652488603362,0.08907911,3.395957108008443E-5
6078957588180667904,702,-0.012874563793577654,0.24926087,189.50333238712219,-51.19190843430322,19.325878,-5.079116300544215,0.25624508,0.33048612376618935,0.19150475,1.8970231050757963E-5
6078933952982874624,703,0.29552921391650194,0.039169572,189.8227635521557,-51.19085676856943,16.022831,-8.258427221478954,0.03587469,-0.4590316902101374,0.031168023,3.8352125092889614E-5
6078933536363806336,704,0.3054080042587511,0.18075892,189.6573248193462,-51.19094831867457,18.898552,-7.653732031886704,0.17864886,-2.211513660356529,0.1559216,4.330292139972418E-5
6078933540665840000,705,3.30632919874993E-4,0.09556745,189.65113923374219,-51.190843893684026,17.614456,-1.2464857396598799,0.08672379,0.42916470056849115,0.072969,9.124679938601083E-6
6078980437406680960,706,0.37828919329556054,0.18705502,189.62572462501515,-51.19087195922541,18.968403,-6.37595777720609,0.18215394,-1.739084939235719,0.15131174,3.454407070044315E-5
6078934876393602560,707,0.6401276107484529,0.14458078,189.72064870601707,-51.19046205170814,18.427103,-19.40223450856524,0.1284077,1.8594967476851956,0.11511279,1.0170590968911339E-4
6078980372990944128,708,0.27949944354375184,0.04825351,189.56284872136914,-51.190923037432285,16.286448,-10.3247014090077,0.042295054,-0.4749410161985643,0.03419214,4.8794784501955206E-5
6078980506126159232,709,0.1021235553875794,0.084546775,189.61563143983565,-51.1906074706311,17.635147,-1.2344104730458207,0.08138984,0.5221611810016462,0.06947406,6.194725212807671E-6
6078980299967729792,710,0.12022605288951146,0.21063785,189.57532518685736,-51.190586417954805,19.08992,-8.068828972878764,0.21077807,-3.812132756191261,0.15805225,5.348732131024165E-5
6078957759979375488,711,-0.11011823864032111,0.21157557,189.47359976356012,-51.190715453344794,19.010323,-6.007300898871482,0.22629465,0.7139029938648931,0.16023032,1.6757519362654638E-5
6078957592483751168,712,0.3476203599576631,0.07088192,189.49148477580997,-51.19060206265258,17.061424,-7.6648585352158,0.06365914,-0.9225011918150636,0.052044205,2.3607577463915122E-5
6078957794339103232,713,-0.31267281706816635,0.17933086,189.48752185268938,-51.19023067111014,18.736643,-8.731059114026769,0.17846079,-0.3847594699888845,0.14385349,2.9731590809611277E-5
6078934811968115456,714,0.4026815227842262,0.15497144,189.74549287826338,-51.18948670529362,18.62319,-6.589012778469652,0.1466221,-1.1123083842104817,0.12721634,4.182840092143416E-5
6078934090421664512,715,0.17287158435088096,0.036967672,189.76042213163217,-51.189373999463385,15.840177,-7.14085022243743,0.03267598,-1.0750592497922982,0.027349152,3.417857583099332E-5
6078981025825972224,716,0.38449143290489585,0.02942847,189.53248422331845,-51.190028991306455,15.369871,-12.667585485367502,0.02849771,3.5535859138581785,0.021540135,6.060664632237832E-5
