"","num","RA","Dec"
"4809",4809,264.40410096888,-3.21805245783372
"4810",4810,264.404207150307,-3.26050596542988
"4811",4811,264.404143742772,-3.23755216921425
"4812",4812,264.404117279239,-3.2283489411295
"4813",4813,264.404173581541,-3.25486430053045
"4814",4814,264.404123013534,-3.23550266692873
"4815",4815,264.404149560166,-3.24653413526006
"4816",4816,264.404172724457,-3.26240827108957
"4817",4817,264.404257188118,-3.30137190864787
"4818",4818,264.404125470864,-3.25073934231144
"4819",4819,264.404160370505,-3.26456458398378
"4820",4820,264.40414706137,-3.25969497639896
"4821",4821,264.404215399444,-3.287471373956
"4822",4822,264.404079770575,-3.24331649157058
"4823",4823,264.404146224389,-3.27083569806655
"4824",4824,264.404070918756,-3.24141695200666
"4825",4825,264.40407255484,-3.24258540585829
"4826",4826,264.404108606913,-3.25883270396106
"4827",4827,264.404079159306,-3.24894228992203
"4828",4828,264.404111546276,-3.26397042140022
"4829",4829,264.404093573203,-3.26392454935986
"4830",4830,264.403723997505,-3.11949593337584
"4831",4831,264.404074778325,-3.25816886721946
"4832",4832,264.403968433353,-3.21928336303044
"4833",4833,264.404029317307,-3.2442258632716
"4834",4834,264.404105874739,-3.27750858260623
"4835",4835,264.403961105666,-3.22420047012706
"4836",4836,264.403953879002,-3.22775690524596
"4837",4837,264.404023393052,-3.25565030098683
"4838",4838,264.403879859379,-3.20260761966405
"4839",4839,264.403543262766,-3.07395135150729
"4840",4840,264.403529174534,-3.06977878238782
"4841",4841,264.40403886051,-3.27248932127895
"4842",4842,264.404020993617,-3.26626662779376
"4843",4843,264.403991186608,-3.25653957946423
"4844",4844,264.403971372471,-3.250078983473
"4845",4845,264.403976666936,-3.2521993918089
"4846",4846,264.403916734447,-3.22938041537864
"4847",4847,264.404073777814,-3.29210181938183
"4848",4848,264.403937663769,-3.24411985289898
"4849",4849,264.403935211867,-3.24613474956811
"4850",4850,264.4039942328,-3.27025768386411
"4851",4851,264.403905724651,-3.23578702380355
"4852",4852,264.403914759044,-3.23985890212495
"4853",4853,264.40393472594,-3.24809002311872
"4854",4854,264.403870370845,-3.22935832944988
"4855",4855,264.403906801936,-3.24799000633926
"4856",4856,264.403833639375,-3.22510141944468
"4857",4857,264.40382375323,-3.22161444515465
"4858",4858,264.403951058192,-3.27428843702202
"4859",4859,264.403906423664,-3.2583069279429
"4860",4860,264.403773151102,-3.21038222966439
"4861",4861,264.403950080209,-3.28134734548222
"4862",4862,264.403884599018,-3.25582753181314
"4863",4863,264.403831206735,-3.23732502948088
"4864",4864,264.40384593046,-3.24397985715788
"4865",4865,264.403810596389,-3.23103247207404
"4866",4866,264.404193262457,-3.38210716227616
"4867",4867,264.403944730831,-3.28620984738348
"4868",4868,264.404051225944,-3.33075831723074
"4869",4869,264.403805888458,-3.23860028861921
"4870",4870,264.403810219965,-3.24875083039852
"4871",4871,264.403788634995,-3.24373816923217
"4872",4872,264.404137146908,-3.381238577713
"4873",4873,264.403739318558,-3.22876399803785
"4874",4874,264.403819463304,-3.26358701076455
"4875",4875,264.403739623841,-3.23488120700269
"4876",4876,264.403626969396,-3.19631697928507
"4877",4877,264.403742445151,-3.24452752548871
"4878",4878,264.403720939312,-3.23656841420221
"4879",4879,264.403784827558,-3.26466429235661
"4880",4880,264.403745712684,-3.24953286440545
"4881",4881,264.403766383952,-3.25768809621627
"4882",4882,264.403784336354,-3.26482163192734
"4883",4883,264.403777905082,-3.26277878676234
"4884",4884,264.403692433083,-3.23860508592228
"4885",4885,264.40367090782,-3.23169119449767
"4886",4886,264.403738728666,-3.25843930152871
"4887",4887,264.403694518889,-3.24165805870755
"4888",4888,264.403779101905,-3.27577225494774
"4889",4889,264.403813012357,-3.29004199136158
"4890",4890,264.403722200166,-3.25492995063604
"4891",4891,264.403821494573,-3.29407352357011
"4892",4892,264.403708004522,-3.25145947057799
"4893",4893,264.403730971825,-3.26113060005617
"4894",4894,264.403724507228,-3.25894366499162
"4895",4895,264.403602371171,-3.21578216601263
"4896",4896,264.403636884378,-3.23309395239522
"4897",4897,264.403752022141,-3.27998872939549
"4898",4898,264.40365755958,-3.24847824497767
"4899",4899,264.403595967621,-3.22802795453257
"4900",4900,264.403621139465,-3.24035836985285
"4901",4901,264.403631631195,-3.24460708292466
"4902",4902,264.40364801803,-3.25226523166492
"4903",4903,264.403619325261,-3.24590861623822
"4904",4904,264.403593077711,-3.23748863893494
"4905",4905,264.403704271484,-3.28283620774492
"4906",4906,264.403535079542,-3.21879827839125
"4907",4907,264.403366022206,-3.16360708731265
"4908",4908,264.403617023343,-3.26230329767123
"4909",4909,264.403519299065,-3.22434097522914
"4910",4910,264.403597070532,-3.25512720398765
"4911",4911,264.403575641276,-3.24886294777991
"4912",4912,264.403578651111,-3.25280258235252
"4913",4913,264.403582659671,-3.25534073558926
"4914",4914,264.403520392449,-3.23799545893539
"4915",4915,264.403520953949,-3.23878516375553
"4916",4916,264.403421654931,-3.20064078443034
"4917",4917,264.403526448528,-3.2420803811214
"4918",4918,264.403529994919,-3.24697641764376
"4919",4919,264.403414960732,-3.20195578568588
"4920",4920,264.403500842338,-3.23597258771406
"4921",4921,264.403454467239,-3.22096699009086
"4922",4922,264.403665755418,-3.30415484134137
"4923",4923,264.4035141802,-3.24580497241536
"4924",4924,264.403565657952,-3.26679762271869
"4925",4925,264.403282556497,-3.15624449515725
"4926",4926,264.403544767638,-3.25964904880472
"4927",4927,264.403504899803,-3.2453164822826
"4928",4928,264.403509320233,-3.25300663411218
"4929",4929,264.403464211348,-3.25312461604905
"4930",4930,264.403362341922,-3.21348984489928
"4931",4931,264.403409574918,-3.23211794052093
"4932",4932,264.40346081408,-3.25402576619029
"4933",4933,264.4034846023,-3.26520142454934
"4934",4934,264.403359975523,-3.21667743476272
"4935",4935,264.403558253702,-3.2994054399928
"4936",4936,264.403372179553,-3.22689938509936
"4937",4937,264.403420359917,-3.24703769791549
"4938",4938,264.40331016619,-3.21140252352527
"4939",4939,264.403376149817,-3.2425579411993
"4940",4940,264.403247223399,-3.19405380286654
"4941",4941,264.403329533218,-3.2335034066041
"4942",4942,264.403380815471,-3.2546830293995
"4943",4943,264.403403687779,-3.2645800261538
"4944",4944,264.403320737901,-3.23298337843038
"4945",4945,264.403445064801,-3.28208992912293
"4946",4946,264.403407617117,-3.27198948613243
"4947",4947,264.40338121282,-3.26666170942753
"4948",4948,264.403360756911,-3.2666490457192
"4949",4949,264.403263583177,-3.22863725034978
"4950",4950,264.403382938027,-3.28301871392106
"4951",4951,264.40334195447,-3.27406958244686
"4952",4952,264.403312252882,-3.26276422484855
"4953",4953,264.403238217193,-3.23435815120892
"4954",4954,264.403215123965,-3.23151359523317
"4955",4955,264.403249206918,-3.24511162499232
"4956",4956,264.40325891629,-3.25036634366317
"4957",4957,264.403255582092,-3.24976060962276
"4958",4958,264.403172545845,-3.22220175777395
"4959",4959,264.402976131858,-3.15030364231852
"4960",4960,264.403129414076,-3.21091860675492
"4961",4961,264.403146227906,-3.22470208873461
"4962",4962,264.403111127197,-3.2130267990046
"4963",4963,264.403692104707,-3.44340897166463
"4964",4964,264.40321174835,-3.26036343097566
"4965",4965,264.403162501305,-3.24112024429394
"4966",4966,264.403271848976,-3.28640820961477
"4967",4967,264.403156358002,-3.24287094271309
"4968",4968,264.403272468355,-3.29076792850516
"4969",4969,264.4031442294,-3.24805170816559
"4970",4970,264.403148629816,-3.25192569493337
"4971",4971,264.403104546099,-3.23996181237445
"4972",4972,264.403061557203,-3.23062212419299
"4973",4973,264.403152243215,-3.26762192308081
"4974",4974,264.403062795283,-3.23522509526161
"4975",4975,264.402983776544,-3.20683218335795
"4976",4976,264.403105625684,-3.25593616737269
"4977",4977,264.403150308601,-3.27588472525214
"4978",4978,264.403149998739,-3.27917950434063
"4979",4979,264.403064955928,-3.24798567752973
"4980",4980,264.402981461773,-3.21660910515568
"4981",4981,264.403096659235,-3.26209641236764
"4982",4982,264.402948621728,-3.21199616666476
"4983",4983,264.403045811126,-3.25444379423244
"4984",4984,264.40296711861,-3.22517146326336
"4985",4985,264.403030503099,-3.25237499971913
"4986",4986,264.402995680299,-3.23945056734366
"4987",4987,264.402925114244,-3.21380606952443
"4988",4988,264.403039214937,-3.26170841084211
"4989",4989,264.403019079643,-3.25402330323256
"4990",4990,264.402980053626,-3.24452826781438
"4991",4991,264.402915607874,-3.22058608583951
"4992",4992,264.402931053706,-3.22726219208762
"4993",4993,264.40299000487,-3.25119381013926
"4994",4994,264.402904974479,-3.22074790044895
"4995",4995,264.402985852308,-3.25722833261514
"4996",4996,264.402652958579,-3.12977159740201
"4997",4997,264.402879874097,-3.2274079349571
"4998",4998,264.40285743142,-3.22328370794982
